,Date,Year,Month,Day,Temp,Israel,Jordan,South Africa,The Netherlands,DayOfYear
19886,1998-09-16,1998,9,16,27.16666666666667,1,0,0,0,259
19887,1998-09-17,1998,9,17,28.55555555555556,1,0,0,0,260
19888,1998-09-18,1998,9,18,27.16666666666667,1,0,0,0,261
19889,1998-09-19,1998,9,19,26.944444444444443,1,0,0,0,262
19890,1998-09-20,1998,9,20,26.666666666666668,1,0,0,0,263
19891,1998-09-21,1998,9,21,26.77777777777778,1,0,0,0,264
19892,1998-09-22,1998,9,22,26.72222222222221,1,0,0,0,265
19893,1998-09-23,1998,9,23,26.38888888888889,1,0,0,0,266
19894,1998-09-24,1998,9,24,26.05555555555556,1,0,0,0,267
19895,1998-09-25,1998,9,25,25.83333333333333,1,0,0,0,268
19896,1998-09-26,1998,9,26,26.444444444444443,1,0,0,0,269
19897,1998-09-27,1998,9,27,26.888888888888893,1,0,0,0,270
19898,1998-09-28,1998,9,28,26.38888888888889,1,0,0,0,271
19899,1998-09-29,1998,9,29,26.27777777777778,1,0,0,0,272
19900,1998-09-30,1998,9,30,26.5,1,0,0,0,273
19901,1998-10-01,1998,10,1,26.611111111111114,1,0,0,0,274
19902,1998-10-02,1998,10,2,25.88888888888889,1,0,0,0,275
19903,1998-10-03,1998,10,3,25.83333333333333,1,0,0,0,276
19904,1998-10-04,1998,10,4,25.55555555555556,1,0,0,0,277
19905,1998-10-05,1998,10,5,26.0,1,0,0,0,278
19906,1998-10-06,1998,10,6,26.11111111111111,1,0,0,0,279
19907,1998-10-07,1998,10,7,25.88888888888889,1,0,0,0,280
19908,1998-10-08,1998,10,8,25.666666666666668,1,0,0,0,281
19909,1998-10-09,1998,10,9,25.666666666666668,1,0,0,0,282
19910,1998-10-10,1998,10,10,27.83333333333333,1,0,0,0,283
19911,1998-10-11,1998,10,11,26.5,1,0,0,0,284
19912,1998-10-12,1998,10,12,27.33333333333333,1,0,0,0,285
19913,1998-10-13,1998,10,13,30.38888888888889,1,0,0,0,286
19914,1998-10-14,1998,10,14,26.72222222222221,1,0,0,0,287
19915,1998-10-15,1998,10,15,25.38888888888889,1,0,0,0,288
19916,1998-10-16,1998,10,16,25.11111111111111,1,0,0,0,289
19918,1998-10-18,1998,10,18,23.22222222222222,1,0,0,0,291
19924,1998-10-24,1998,10,24,22.27777777777777,1,0,0,0,297
19925,1998-10-25,1998,10,25,23.05555555555556,1,0,0,0,298
19926,1998-10-26,1998,10,26,22.55555555555556,1,0,0,0,299
19927,1998-10-27,1998,10,27,22.944444444444443,1,0,0,0,300
19928,1998-10-28,1998,10,28,23.61111111111111,1,0,0,0,301
19929,1998-10-29,1998,10,29,22.11111111111111,1,0,0,0,302
19930,1998-10-30,1998,10,30,20.72222222222222,1,0,0,0,303
19931,1998-10-31,1998,10,31,21.5,1,0,0,0,304
19932,1998-11-01,1998,11,1,21.666666666666668,1,0,0,0,305
19933,1998-11-02,1998,11,2,22.33333333333333,1,0,0,0,306
19934,1998-11-03,1998,11,3,21.83333333333333,1,0,0,0,307
19935,1998-11-04,1998,11,4,22.16666666666667,1,0,0,0,308
19936,1998-11-05,1998,11,5,21.77777777777778,1,0,0,0,309
19937,1998-11-06,1998,11,6,23.944444444444443,1,0,0,0,310
19938,1998-11-07,1998,11,7,22.11111111111111,1,0,0,0,311
19939,1998-11-08,1998,11,8,22.11111111111111,1,0,0,0,312
19940,1998-11-09,1998,11,9,21.05555555555556,1,0,0,0,313
19941,1998-11-10,1998,11,10,20.88888888888889,1,0,0,0,314
19942,1998-11-11,1998,11,11,18.277777777777786,1,0,0,0,315
19946,1998-11-15,1998,11,15,20.444444444444443,1,0,0,0,319
19947,1998-11-16,1998,11,16,20.0,1,0,0,0,320
19948,1998-11-17,1998,11,17,20.444444444444443,1,0,0,0,321
19949,1998-11-18,1998,11,18,20.33333333333333,1,0,0,0,322
19950,1998-11-19,1998,11,19,20.11111111111111,1,0,0,0,323
19951,1998-11-20,1998,11,20,21.77777777777778,1,0,0,0,324
19952,1998-11-21,1998,11,21,21.944444444444443,1,0,0,0,325
19953,1998-11-22,1998,11,22,21.0,1,0,0,0,326
19954,1998-11-23,1998,11,23,20.0,1,0,0,0,327
19955,1998-11-24,1998,11,24,20.777777777777786,1,0,0,0,328
19956,1998-11-25,1998,11,25,21.38888888888889,1,0,0,0,329
19957,1998-11-26,1998,11,26,20.166666666666668,1,0,0,0,330
19958,1998-11-27,1998,11,27,21.444444444444443,1,0,0,0,331
19959,1998-11-28,1998,11,28,20.38888888888889,1,0,0,0,332
19960,1998-11-29,1998,11,29,22.27777777777777,1,0,0,0,333
19961,1998-11-30,1998,11,30,19.111111111111114,1,0,0,0,334
19962,1998-12-01,1998,12,1,17.83333333333333,1,0,0,0,335
19963,1998-12-02,1998,12,2,17.72222222222222,1,0,0,0,336
19964,1998-12-03,1998,12,3,17.944444444444443,1,0,0,0,337
19965,1998-12-04,1998,12,4,17.77777777777778,1,0,0,0,338
19966,1998-12-05,1998,12,5,19.5,1,0,0,0,339
19967,1998-12-06,1998,12,6,21.22222222222222,1,0,0,0,340
19968,1998-12-07,1998,12,7,22.05555555555556,1,0,0,0,341
19969,1998-12-08,1998,12,8,21.05555555555556,1,0,0,0,342
19970,1998-12-09,1998,12,9,21.55555555555556,1,0,0,0,343
19971,1998-12-10,1998,12,10,18.77777777777778,1,0,0,0,344
19972,1998-12-11,1998,12,11,15.88888888888889,1,0,0,0,345
19973,1998-12-12,1998,12,12,16.0,1,0,0,0,346
19974,1998-12-13,1998,12,13,15.61111111111111,1,0,0,0,347
19975,1998-12-14,1998,12,14,17.555555555555557,1,0,0,0,348
19976,1998-12-15,1998,12,15,17.333333333333332,1,0,0,0,349
19977,1998-12-16,1998,12,16,16.0,1,0,0,0,350
19978,1998-12-17,1998,12,17,15.77777777777778,1,0,0,0,351
19979,1998-12-18,1998,12,18,15.444444444444445,1,0,0,0,352
19980,1998-12-19,1998,12,19,15.72222222222222,1,0,0,0,353
19981,1998-12-20,1998,12,20,14.88888888888889,1,0,0,0,354
19982,1998-12-21,1998,12,21,16.88888888888889,1,0,0,0,355
19983,1998-12-22,1998,12,22,16.833333333333332,1,0,0,0,356
19984,1998-12-23,1998,12,23,16.77777777777778,1,0,0,0,357
19987,1998-12-26,1998,12,26,13.333333333333334,1,0,0,0,360
19988,1998-12-27,1998,12,27,15.27777777777778,1,0,0,0,361
19989,1998-12-28,1998,12,28,16.72222222222222,1,0,0,0,362
19990,1998-12-29,1998,12,29,15.166666666666666,1,0,0,0,363
19993,1999-01-01,1999,1,1,15.055555555555555,1,0,0,0,1
19994,1999-01-02,1999,1,2,15.88888888888889,1,0,0,0,2
19995,1999-01-03,1999,1,3,15.72222222222222,1,0,0,0,3
19996,1999-01-04,1999,1,4,15.833333333333334,1,0,0,0,4
19997,1999-01-05,1999,1,5,15.166666666666666,1,0,0,0,5
19998,1999-01-06,1999,1,6,16.72222222222222,1,0,0,0,6
19999,1999-01-07,1999,1,7,14.333333333333334,1,0,0,0,7
20000,1999-01-08,1999,1,8,13.944444444444445,1,0,0,0,8
20001,1999-01-09,1999,1,9,14.11111111111111,1,0,0,0,9
20003,1999-01-11,1999,1,11,14.77777777777778,1,0,0,0,11
20004,1999-01-12,1999,1,12,15.944444444444445,1,0,0,0,12
20005,1999-01-13,1999,1,13,14.555555555555555,1,0,0,0,13
20006,1999-01-14,1999,1,14,14.833333333333334,1,0,0,0,14
20007,1999-01-15,1999,1,15,13.833333333333334,1,0,0,0,15
20008,1999-01-16,1999,1,16,14.5,1,0,0,0,16
20009,1999-01-17,1999,1,17,13.944444444444445,1,0,0,0,17
20010,1999-01-18,1999,1,18,15.055555555555555,1,0,0,0,18
20013,1999-01-21,1999,1,21,13.055555555555555,1,0,0,0,21
20014,1999-01-22,1999,1,22,18.05555555555556,1,0,0,0,22
20019,1999-01-27,1999,1,27,15.27777777777778,1,0,0,0,27
20020,1999-01-28,1999,1,28,12.944444444444445,1,0,0,0,28
20021,1999-01-29,1999,1,29,13.499999999999998,1,0,0,0,29
20022,1999-01-30,1999,1,30,15.0,1,0,0,0,30
20023,1999-01-31,1999,1,31,13.27777777777778,1,0,0,0,31
20024,1999-02-01,1999,2,1,14.444444444444445,1,0,0,0,32
20025,1999-02-02,1999,2,2,15.22222222222222,1,0,0,0,33
20026,1999-02-03,1999,2,3,16.11111111111111,1,0,0,0,34
20027,1999-02-04,1999,2,4,15.444444444444445,1,0,0,0,35
20028,1999-02-05,1999,2,5,14.77777777777778,1,0,0,0,36
20029,1999-02-06,1999,2,6,14.555555555555555,1,0,0,0,37
20030,1999-02-07,1999,2,7,15.61111111111111,1,0,0,0,38
20031,1999-02-08,1999,2,8,14.555555555555555,1,0,0,0,39
20032,1999-02-09,1999,2,9,14.72222222222222,1,0,0,0,40
20033,1999-02-10,1999,2,10,13.333333333333334,1,0,0,0,41
20034,1999-02-11,1999,2,11,15.944444444444445,1,0,0,0,42
20035,1999-02-12,1999,2,12,15.22222222222222,1,0,0,0,43
20036,1999-02-13,1999,2,13,14.77777777777778,1,0,0,0,44
20037,1999-02-14,1999,2,14,14.88888888888889,1,0,0,0,45
20038,1999-02-15,1999,2,15,14.444444444444445,1,0,0,0,46
20039,1999-02-16,1999,2,16,14.833333333333334,1,0,0,0,47
20040,1999-02-17,1999,2,17,20.83333333333333,1,0,0,0,48
20041,1999-02-18,1999,2,18,17.166666666666668,1,0,0,0,49
20042,1999-02-19,1999,2,19,14.88888888888889,1,0,0,0,50
20043,1999-02-20,1999,2,20,13.055555555555555,1,0,0,0,51
20044,1999-02-21,1999,2,21,12.833333333333334,1,0,0,0,52
20045,1999-02-22,1999,2,22,14.166666666666666,1,0,0,0,53
20046,1999-02-23,1999,2,23,14.5,1,0,0,0,54
20047,1999-02-24,1999,2,24,14.944444444444445,1,0,0,0,55
20048,1999-02-25,1999,2,25,15.555555555555555,1,0,0,0,56
20049,1999-02-26,1999,2,26,14.88888888888889,1,0,0,0,57
20050,1999-02-27,1999,2,27,15.72222222222222,1,0,0,0,58
20051,1999-02-28,1999,2,28,15.11111111111111,1,0,0,0,59
20052,1999-03-01,1999,3,1,15.666666666666666,1,0,0,0,60
20053,1999-03-02,1999,3,2,15.444444444444445,1,0,0,0,61
20054,1999-03-03,1999,3,3,15.77777777777778,1,0,0,0,62
20055,1999-03-04,1999,3,4,16.944444444444443,1,0,0,0,63
20056,1999-03-05,1999,3,5,17.88888888888889,1,0,0,0,64
20057,1999-03-06,1999,3,6,17.444444444444443,1,0,0,0,65
20058,1999-03-07,1999,3,7,16.61111111111111,1,0,0,0,66
20060,1999-03-09,1999,3,9,17.166666666666668,1,0,0,0,68
20061,1999-03-10,1999,3,10,16.77777777777778,1,0,0,0,69
20062,1999-03-11,1999,3,11,15.555555555555555,1,0,0,0,70
20063,1999-03-12,1999,3,12,17.11111111111111,1,0,0,0,71
20064,1999-03-13,1999,3,13,16.11111111111111,1,0,0,0,72
20065,1999-03-14,1999,3,14,15.833333333333334,1,0,0,0,73
20066,1999-03-15,1999,3,15,17.166666666666668,1,0,0,0,74
20067,1999-03-16,1999,3,16,17.0,1,0,0,0,75
20068,1999-03-17,1999,3,17,15.833333333333334,1,0,0,0,76
20069,1999-03-18,1999,3,18,24.61111111111111,1,0,0,0,77
20070,1999-03-19,1999,3,19,20.611111111111107,1,0,0,0,78
20071,1999-03-20,1999,3,20,17.166666666666668,1,0,0,0,79
20072,1999-03-21,1999,3,21,16.666666666666668,1,0,0,0,80
20073,1999-03-22,1999,3,22,16.11111111111111,1,0,0,0,81
20074,1999-03-23,1999,3,23,14.27777777777778,1,0,0,0,82
20075,1999-03-24,1999,3,24,15.166666666666666,1,0,0,0,83
20076,1999-03-25,1999,3,25,15.444444444444445,1,0,0,0,84
20077,1999-03-26,1999,3,26,17.166666666666668,1,0,0,0,85
20082,1999-03-31,1999,3,31,18.72222222222222,1,0,0,0,90
20083,1999-04-01,1999,4,1,17.444444444444443,1,0,0,0,91
20084,1999-04-02,1999,4,2,16.77777777777778,1,0,0,0,92
20085,1999-04-03,1999,4,3,16.88888888888889,1,0,0,0,93
20086,1999-04-04,1999,4,4,16.944444444444443,1,0,0,0,94
20087,1999-04-05,1999,4,5,19.83333333333333,1,0,0,0,95
20088,1999-04-06,1999,4,6,18.61111111111111,1,0,0,0,96
20089,1999-04-07,1999,4,7,16.22222222222222,1,0,0,0,97
20091,1999-04-09,1999,4,9,17.5,1,0,0,0,99
20092,1999-04-10,1999,4,10,17.333333333333332,1,0,0,0,100
20093,1999-04-11,1999,4,11,17.72222222222222,1,0,0,0,101
20094,1999-04-12,1999,4,12,18.38888888888889,1,0,0,0,102
20095,1999-04-13,1999,4,13,17.83333333333333,1,0,0,0,103
20096,1999-04-14,1999,4,14,19.05555555555556,1,0,0,0,104
20097,1999-04-15,1999,4,15,20.33333333333333,1,0,0,0,105
20098,1999-04-16,1999,4,16,18.166666666666668,1,0,0,0,106
20099,1999-04-17,1999,4,17,19.22222222222221,1,0,0,0,107
20100,1999-04-18,1999,4,18,20.222222222222225,1,0,0,0,108
20101,1999-04-19,1999,4,19,21.444444444444443,1,0,0,0,109
20102,1999-04-20,1999,4,20,19.55555555555556,1,0,0,0,110
20103,1999-04-21,1999,4,21,19.111111111111114,1,0,0,0,111
20104,1999-04-22,1999,4,22,18.77777777777778,1,0,0,0,112
20105,1999-04-23,1999,4,23,18.38888888888889,1,0,0,0,113
20106,1999-04-24,1999,4,24,19.27777777777778,1,0,0,0,114
20107,1999-04-25,1999,4,25,19.944444444444446,1,0,0,0,115
20108,1999-04-26,1999,4,26,20.38888888888889,1,0,0,0,116
20109,1999-04-27,1999,4,27,20.500000000000004,1,0,0,0,117
20110,1999-04-28,1999,4,28,20.38888888888889,1,0,0,0,118
20111,1999-04-29,1999,4,29,19.55555555555556,1,0,0,0,119
20112,1999-04-30,1999,4,30,20.777777777777786,1,0,0,0,120
20113,1999-05-01,1999,5,1,22.05555555555556,1,0,0,0,121
20114,1999-05-02,1999,5,2,21.77777777777778,1,0,0,0,122
20115,1999-05-03,1999,5,3,21.944444444444443,1,0,0,0,123
20116,1999-05-04,1999,5,4,22.27777777777777,1,0,0,0,124
20117,1999-05-05,1999,5,5,22.83333333333333,1,0,0,0,125
20118,1999-05-06,1999,5,6,22.722222222222225,1,0,0,0,126
20119,1999-05-07,1999,5,7,21.05555555555556,1,0,0,0,127
20120,1999-05-08,1999,5,8,21.333333333333336,1,0,0,0,128
20121,1999-05-09,1999,5,9,20.444444444444443,1,0,0,0,129
20122,1999-05-10,1999,5,10,21.38888888888889,1,0,0,0,130
20123,1999-05-11,1999,5,11,21.55555555555556,1,0,0,0,131
20124,1999-05-12,1999,5,12,20.72222222222222,1,0,0,0,132
20125,1999-05-13,1999,5,13,21.38888888888889,1,0,0,0,133
20126,1999-05-14,1999,5,14,20.944444444444443,1,0,0,0,134
20127,1999-05-15,1999,5,15,21.11111111111111,1,0,0,0,135
20128,1999-05-16,1999,5,16,21.72222222222221,1,0,0,0,136
20129,1999-05-17,1999,5,17,22.22222222222222,1,0,0,0,137
20130,1999-05-18,1999,5,18,22.444444444444446,1,0,0,0,138
20131,1999-05-19,1999,5,19,23.22222222222222,1,0,0,0,139
20132,1999-05-20,1999,5,20,23.5,1,0,0,0,140
20133,1999-05-21,1999,5,21,23.05555555555556,1,0,0,0,141
20134,1999-05-22,1999,5,22,25.222222222222225,1,0,0,0,142
20135,1999-05-23,1999,5,23,25.72222222222222,1,0,0,0,143
20136,1999-05-24,1999,5,24,24.388888888888893,1,0,0,0,144
20137,1999-05-25,1999,5,25,24.55555555555556,1,0,0,0,145
20138,1999-05-26,1999,5,26,22.61111111111111,1,0,0,0,146
20139,1999-05-27,1999,5,27,23.22222222222222,1,0,0,0,147
20140,1999-05-28,1999,5,28,23.88888888888889,1,0,0,0,148
20141,1999-05-29,1999,5,29,23.166666666666668,1,0,0,0,149
20142,1999-05-30,1999,5,30,22.61111111111111,1,0,0,0,150
20143,1999-05-31,1999,5,31,23.05555555555556,1,0,0,0,151
20144,1999-06-01,1999,6,1,23.72222222222222,1,0,0,0,152
20145,1999-06-02,1999,6,2,23.444444444444443,1,0,0,0,153
20146,1999-06-03,1999,6,3,23.88888888888889,1,0,0,0,154
20147,1999-06-04,1999,6,4,23.61111111111111,1,0,0,0,155
20148,1999-06-05,1999,6,5,25.11111111111111,1,0,0,0,156
20149,1999-06-06,1999,6,6,25.611111111111107,1,0,0,0,157
20150,1999-06-07,1999,6,7,24.77777777777777,1,0,0,0,158
20151,1999-06-08,1999,6,8,24.55555555555556,1,0,0,0,159
20152,1999-06-09,1999,6,9,25.27777777777778,1,0,0,0,160
20153,1999-06-10,1999,6,10,25.27777777777778,1,0,0,0,161
20154,1999-06-11,1999,6,11,24.77777777777777,1,0,0,0,162
20155,1999-06-12,1999,6,12,25.166666666666668,1,0,0,0,163
20156,1999-06-13,1999,6,13,24.944444444444446,1,0,0,0,164
20157,1999-06-14,1999,6,14,25.55555555555556,1,0,0,0,165
20158,1999-06-15,1999,6,15,25.444444444444443,1,0,0,0,166
20159,1999-06-16,1999,6,16,26.72222222222221,1,0,0,0,167
20160,1999-06-17,1999,6,17,26.83333333333333,1,0,0,0,168
20161,1999-06-18,1999,6,18,26.77777777777778,1,0,0,0,169
20162,1999-06-19,1999,6,19,27.0,1,0,0,0,170
20163,1999-06-20,1999,6,20,26.444444444444443,1,0,0,0,171
20164,1999-06-21,1999,6,21,25.944444444444443,1,0,0,0,172
20165,1999-06-22,1999,6,22,26.944444444444443,1,0,0,0,173
20166,1999-06-23,1999,6,23,26.944444444444443,1,0,0,0,174
20167,1999-06-24,1999,6,24,26.166666666666664,1,0,0,0,175
20168,1999-06-25,1999,6,25,26.22222222222222,1,0,0,0,176
20169,1999-06-26,1999,6,26,25.500000000000004,1,0,0,0,177
20170,1999-06-27,1999,6,27,25.83333333333333,1,0,0,0,178
20171,1999-06-28,1999,6,28,26.0,1,0,0,0,179
20172,1999-06-29,1999,6,29,26.5,1,0,0,0,180
20173,1999-06-30,1999,6,30,26.5,1,0,0,0,181
20174,1999-07-01,1999,7,1,25.944444444444443,1,0,0,0,182
20175,1999-07-02,1999,7,2,26.72222222222221,1,0,0,0,183
20176,1999-07-03,1999,7,3,26.444444444444443,1,0,0,0,184
20177,1999-07-04,1999,7,4,26.444444444444443,1,0,0,0,185
20178,1999-07-05,1999,7,5,26.83333333333333,1,0,0,0,186
20179,1999-07-06,1999,7,6,27.05555555555556,1,0,0,0,187
20180,1999-07-07,1999,7,7,26.666666666666668,1,0,0,0,188
20181,1999-07-08,1999,7,8,26.72222222222221,1,0,0,0,189
20182,1999-07-09,1999,7,9,27.666666666666668,1,0,0,0,190
20183,1999-07-10,1999,7,10,27.88888888888889,1,0,0,0,191
20184,1999-07-11,1999,7,11,27.55555555555556,1,0,0,0,192
20185,1999-07-12,1999,7,12,27.11111111111111,1,0,0,0,193
20186,1999-07-13,1999,7,13,28.38888888888889,1,0,0,0,194
20201,1999-07-28,1999,7,28,28.000000000000004,1,0,0,0,209
20202,1999-07-29,1999,7,29,27.722222222222225,1,0,0,0,210
20203,1999-07-30,1999,7,30,27.83333333333333,1,0,0,0,211
20204,1999-07-31,1999,7,31,28.000000000000004,1,0,0,0,212
20205,1999-08-01,1999,8,1,28.05555555555556,1,0,0,0,213
20206,1999-08-02,1999,8,2,28.111111111111107,1,0,0,0,214
20207,1999-08-03,1999,8,3,28.166666666666668,1,0,0,0,215
20209,1999-08-05,1999,8,5,29.0,1,0,0,0,217
20210,1999-08-06,1999,8,6,28.38888888888889,1,0,0,0,218
20211,1999-08-07,1999,8,7,28.277777777777786,1,0,0,0,219
20212,1999-08-08,1999,8,8,27.88888888888889,1,0,0,0,220
20213,1999-08-09,1999,8,9,28.666666666666668,1,0,0,0,221
20214,1999-08-10,1999,8,10,29.27777777777778,1,0,0,0,222
20215,1999-08-11,1999,8,11,28.77777777777778,1,0,0,0,223
20216,1999-08-12,1999,8,12,29.38888888888889,1,0,0,0,224
20217,1999-08-13,1999,8,13,28.444444444444443,1,0,0,0,225
20218,1999-08-14,1999,8,14,29.22222222222222,1,0,0,0,226
20219,1999-08-15,1999,8,15,28.944444444444443,1,0,0,0,227
20220,1999-08-16,1999,8,16,29.27777777777778,1,0,0,0,228
20221,1999-08-17,1999,8,17,28.944444444444443,1,0,0,0,229
20222,1999-08-18,1999,8,18,29.22222222222222,1,0,0,0,230
20223,1999-08-19,1999,8,19,29.5,1,0,0,0,231
20225,1999-08-21,1999,8,21,29.05555555555556,1,0,0,0,233
20226,1999-08-22,1999,8,22,30.05555555555556,1,0,0,0,234
20227,1999-08-23,1999,8,23,30.05555555555556,1,0,0,0,235
20228,1999-08-24,1999,8,24,29.55555555555556,1,0,0,0,236
20229,1999-08-25,1999,8,25,29.27777777777778,1,0,0,0,237
20231,1999-08-27,1999,8,27,28.444444444444443,1,0,0,0,239
20235,1999-08-31,1999,8,31,28.944444444444443,1,0,0,0,243
20236,1999-09-01,1999,9,1,28.05555555555556,1,0,0,0,244
20237,1999-09-02,1999,9,2,28.22222222222222,1,0,0,0,245
20238,1999-09-03,1999,9,3,28.944444444444443,1,0,0,0,246
20239,1999-09-04,1999,9,4,28.666666666666668,1,0,0,0,247
20240,1999-09-05,1999,9,5,28.33333333333333,1,0,0,0,248
20241,1999-09-06,1999,9,6,28.111111111111107,1,0,0,0,249
20242,1999-09-07,1999,9,7,28.166666666666668,1,0,0,0,250
20243,1999-09-08,1999,9,8,27.83333333333333,1,0,0,0,251
20244,1999-09-09,1999,9,9,27.83333333333333,1,0,0,0,252
20245,1999-09-10,1999,9,10,27.722222222222225,1,0,0,0,253
20246,1999-09-11,1999,9,11,27.944444444444443,1,0,0,0,254
20247,1999-09-12,1999,9,12,27.444444444444446,1,0,0,0,255
20248,1999-09-13,1999,9,13,26.83333333333333,1,0,0,0,256
20249,1999-09-14,1999,9,14,27.16666666666667,1,0,0,0,257
20250,1999-09-15,1999,9,15,27.444444444444446,1,0,0,0,258
20251,1999-09-16,1999,9,16,27.16666666666667,1,0,0,0,259
20252,1999-09-17,1999,9,17,26.77777777777778,1,0,0,0,260
20253,1999-09-18,1999,9,18,27.666666666666668,1,0,0,0,261
20254,1999-09-19,1999,9,19,26.611111111111114,1,0,0,0,262
20255,1999-09-20,1999,9,20,27.11111111111111,1,0,0,0,263
20256,1999-09-21,1999,9,21,26.888888888888893,1,0,0,0,264
20257,1999-09-22,1999,9,22,26.55555555555556,1,0,0,0,265
20258,1999-09-23,1999,9,23,28.166666666666668,1,0,0,0,266
20259,1999-09-24,1999,9,24,27.27777777777777,1,0,0,0,267
20260,1999-09-25,1999,9,25,26.444444444444443,1,0,0,0,268
20261,1999-09-26,1999,9,26,26.72222222222221,1,0,0,0,269
20262,1999-09-27,1999,9,27,27.16666666666667,1,0,0,0,270
20263,1999-09-28,1999,9,28,26.72222222222221,1,0,0,0,271
20264,1999-09-29,1999,9,29,27.5,1,0,0,0,272
20265,1999-09-30,1999,9,30,27.11111111111111,1,0,0,0,273
20266,1999-10-01,1999,10,1,27.33333333333333,1,0,0,0,274
20267,1999-10-02,1999,10,2,26.444444444444443,1,0,0,0,275
20268,1999-10-03,1999,10,3,26.72222222222221,1,0,0,0,276
20269,1999-10-04,1999,10,4,25.72222222222222,1,0,0,0,277
20270,1999-10-05,1999,10,5,26.05555555555556,1,0,0,0,278
20271,1999-10-06,1999,10,6,26.333333333333336,1,0,0,0,279
20272,1999-10-07,1999,10,7,25.83333333333333,1,0,0,0,280
20273,1999-10-08,1999,10,8,25.83333333333333,1,0,0,0,281
20274,1999-10-09,1999,10,9,24.72222222222222,1,0,0,0,282
20275,1999-10-10,1999,10,10,24.83333333333333,1,0,0,0,283
20276,1999-10-11,1999,10,11,23.944444444444443,1,0,0,0,284
20277,1999-10-12,1999,10,12,24.111111111111114,1,0,0,0,285
20278,1999-10-13,1999,10,13,25.27777777777778,1,0,0,0,286
20279,1999-10-14,1999,10,14,25.166666666666668,1,0,0,0,287
20280,1999-10-15,1999,10,15,24.77777777777777,1,0,0,0,288
20281,1999-10-16,1999,10,16,23.944444444444443,1,0,0,0,289
20282,1999-10-17,1999,10,17,23.72222222222222,1,0,0,0,290
20283,1999-10-18,1999,10,18,23.77777777777778,1,0,0,0,291
20284,1999-10-19,1999,10,19,25.05555555555556,1,0,0,0,292
20285,1999-10-20,1999,10,20,23.38888888888889,1,0,0,0,293
20286,1999-10-21,1999,10,21,24.27777777777778,1,0,0,0,294
20287,1999-10-22,1999,10,22,24.33333333333333,1,0,0,0,295
20288,1999-10-23,1999,10,23,23.944444444444443,1,0,0,0,296
20289,1999-10-24,1999,10,24,23.944444444444443,1,0,0,0,297
20290,1999-10-25,1999,10,25,24.33333333333333,1,0,0,0,298
20291,1999-10-26,1999,10,26,24.388888888888893,1,0,0,0,299
20292,1999-10-27,1999,10,27,24.22222222222221,1,0,0,0,300
20293,1999-10-28,1999,10,28,23.277777777777786,1,0,0,0,301
20294,1999-10-29,1999,10,29,22.11111111111111,1,0,0,0,302
20295,1999-10-30,1999,10,30,23.277777777777786,1,0,0,0,303
20296,1999-10-31,1999,10,31,21.611111111111114,1,0,0,0,304
20297,1999-11-01,1999,11,1,21.55555555555556,1,0,0,0,305
20298,1999-11-02,1999,11,2,22.944444444444443,1,0,0,0,306
20299,1999-11-03,1999,11,3,25.777777777777786,1,0,0,0,307
20300,1999-11-04,1999,11,4,22.61111111111111,1,0,0,0,308
20301,1999-11-05,1999,11,5,22.77777777777778,1,0,0,0,309
20302,1999-11-06,1999,11,6,20.777777777777786,1,0,0,0,310
20303,1999-11-07,1999,11,7,20.777777777777786,1,0,0,0,311
20304,1999-11-08,1999,11,8,20.500000000000004,1,0,0,0,312
20305,1999-11-09,1999,11,9,20.72222222222222,1,0,0,0,313
20306,1999-11-10,1999,11,10,20.55555555555556,1,0,0,0,314
20307,1999-11-11,1999,11,11,20.500000000000004,1,0,0,0,315
20308,1999-11-12,1999,11,12,20.0,1,0,0,0,316
20309,1999-11-13,1999,11,13,19.88888888888889,1,0,0,0,317
20310,1999-11-14,1999,11,14,20.88888888888889,1,0,0,0,318
20311,1999-11-15,1999,11,15,20.11111111111111,1,0,0,0,319
20312,1999-11-16,1999,11,16,20.33333333333333,1,0,0,0,320
20313,1999-11-17,1999,11,17,20.83333333333333,1,0,0,0,321
20314,1999-11-18,1999,11,18,22.55555555555556,1,0,0,0,322
20315,1999-11-19,1999,11,19,21.666666666666668,1,0,0,0,323
20316,1999-11-20,1999,11,20,20.611111111111107,1,0,0,0,324
20317,1999-11-21,1999,11,21,21.38888888888889,1,0,0,0,325
20318,1999-11-22,1999,11,22,22.88888888888889,1,0,0,0,326
20319,1999-11-23,1999,11,23,21.666666666666668,1,0,0,0,327
20320,1999-11-24,1999,11,24,20.88888888888889,1,0,0,0,328
20321,1999-11-25,1999,11,25,20.944444444444443,1,0,0,0,329
20322,1999-11-26,1999,11,26,18.61111111111111,1,0,0,0,330
20323,1999-11-27,1999,11,27,16.166666666666668,1,0,0,0,331
20327,1999-12-01,1999,12,1,13.61111111111111,1,0,0,0,335
20328,1999-12-02,1999,12,2,16.166666666666668,1,0,0,0,336
20329,1999-12-03,1999,12,3,14.72222222222222,1,0,0,0,337
20330,1999-12-04,1999,12,4,15.88888888888889,1,0,0,0,338
20331,1999-12-05,1999,12,5,20.33333333333333,1,0,0,0,339
20332,1999-12-06,1999,12,6,17.055555555555557,1,0,0,0,340
20333,1999-12-07,1999,12,7,17.444444444444443,1,0,0,0,341
