,Date,Year,Month,Day,Country_Israel,DayOfYear
22959,2007-02-14,2007,2,14,1,45
22960,2007-02-15,2007,2,15,1,46
22961,2007-02-16,2007,2,16,1,47
22962,2007-02-17,2007,2,17,1,48
22963,2007-02-18,2007,2,18,1,49
22964,2007-02-19,2007,2,19,1,50
22965,2007-02-20,2007,2,20,1,51
22966,2007-02-21,2007,2,21,1,52
22967,2007-02-22,2007,2,22,1,53
22968,2007-02-23,2007,2,23,1,54
22969,2007-02-24,2007,2,24,1,55
22970,2007-02-25,2007,2,25,1,56
22971,2007-02-26,2007,2,26,1,57
22972,2007-02-27,2007,2,27,1,58
22973,2007-02-28,2007,2,28,1,59
22974,2007-03-01,2007,3,1,1,60
22975,2007-03-02,2007,3,2,1,61
22976,2007-03-03,2007,3,3,1,62
22977,2007-03-04,2007,3,4,1,63
22978,2007-03-05,2007,3,5,1,64
22981,2007-03-08,2007,3,8,1,67
22982,2007-03-09,2007,3,9,1,68
22983,2007-03-10,2007,3,10,1,69
22984,2007-03-11,2007,3,11,1,70
22985,2007-03-12,2007,3,12,1,71
22986,2007-03-13,2007,3,13,1,72
22987,2007-03-14,2007,3,14,1,73
22988,2007-03-15,2007,3,15,1,74
22989,2007-03-16,2007,3,16,1,75
22990,2007-03-17,2007,3,17,1,76
22991,2007-03-18,2007,3,18,1,77
22992,2007-03-19,2007,3,19,1,78
22994,2007-03-21,2007,3,21,1,80
22995,2007-03-22,2007,3,22,1,81
22996,2007-03-23,2007,3,23,1,82
22997,2007-03-24,2007,3,24,1,83
22998,2007-03-25,2007,3,25,1,84
22999,2007-03-26,2007,3,26,1,85
23000,2007-03-27,2007,3,27,1,86
23001,2007-03-28,2007,3,28,1,87
23002,2007-03-29,2007,3,29,1,88
23003,2007-03-30,2007,3,30,1,89
23004,2007-03-31,2007,3,31,1,90
23005,2007-04-01,2007,4,1,1,91
23006,2007-04-02,2007,4,2,1,92
23007,2007-04-03,2007,4,3,1,93
23008,2007-04-04,2007,4,4,1,94
23009,2007-04-05,2007,4,5,1,95
23010,2007-04-06,2007,4,6,1,96
23011,2007-04-07,2007,4,7,1,97
23012,2007-04-08,2007,4,8,1,98
23013,2007-04-09,2007,4,9,1,99
23014,2007-04-10,2007,4,10,1,100
23015,2007-04-11,2007,4,11,1,101
23016,2007-04-12,2007,4,12,1,102
23017,2007-04-13,2007,4,13,1,103
23018,2007-04-14,2007,4,14,1,104
23019,2007-04-15,2007,4,15,1,105
23020,2007-04-16,2007,4,16,1,106
23021,2007-04-17,2007,4,17,1,107
23022,2007-04-18,2007,4,18,1,108
23024,2007-04-20,2007,4,20,1,110
23025,2007-04-21,2007,4,21,1,111
23026,2007-04-22,2007,4,22,1,112
23027,2007-04-23,2007,4,23,1,113
23028,2007-04-24,2007,4,24,1,114
23029,2007-04-25,2007,4,25,1,115
23030,2007-04-26,2007,4,26,1,116
23031,2007-04-27,2007,4,27,1,117
23032,2007-04-28,2007,4,28,1,118
23033,2007-04-29,2007,4,29,1,119
23034,2007-04-30,2007,4,30,1,120
23035,2007-05-01,2007,5,1,1,121
23036,2007-05-02,2007,5,2,1,122
23037,2007-05-03,2007,5,3,1,123
23038,2007-05-04,2007,5,4,1,124
23039,2007-05-05,2007,5,5,1,125
23040,2007-05-06,2007,5,6,1,126
23041,2007-05-07,2007,5,7,1,127
23042,2007-05-08,2007,5,8,1,128
23044,2007-05-10,2007,5,10,1,130
23045,2007-05-11,2007,5,11,1,131
23046,2007-05-12,2007,5,12,1,132
23047,2007-05-13,2007,5,13,1,133
23048,2007-05-14,2007,5,14,1,134
23049,2007-05-15,2007,5,15,1,135
23050,2007-05-16,2007,5,16,1,136
23051,2007-05-17,2007,5,17,1,137
23052,2007-05-18,2007,5,18,1,138
23053,2007-05-19,2007,5,19,1,139
23054,2007-05-20,2007,5,20,1,140
23055,2007-05-21,2007,5,21,1,141
23056,2007-05-22,2007,5,22,1,142
23057,2007-05-23,2007,5,23,1,143
23058,2007-05-24,2007,5,24,1,144
23059,2007-05-25,2007,5,25,1,145
23060,2007-05-26,2007,5,26,1,146
23061,2007-05-27,2007,5,27,1,147
23062,2007-05-28,2007,5,28,1,148
23063,2007-05-29,2007,5,29,1,149
23064,2007-05-30,2007,5,30,1,150
23065,2007-05-31,2007,5,31,1,151
23066,2007-06-01,2007,6,1,1,152
23067,2007-06-02,2007,6,2,1,153
23068,2007-06-03,2007,6,3,1,154
23069,2007-06-04,2007,6,4,1,155
23070,2007-06-05,2007,6,5,1,156
23071,2007-06-06,2007,6,6,1,157
23072,2007-06-07,2007,6,7,1,158
23073,2007-06-08,2007,6,8,1,159
23074,2007-06-09,2007,6,9,1,160
23075,2007-06-10,2007,6,10,1,161
23076,2007-06-11,2007,6,11,1,162
23077,2007-06-12,2007,6,12,1,163
23078,2007-06-13,2007,6,13,1,164
23079,2007-06-14,2007,6,14,1,165
23080,2007-06-15,2007,6,15,1,166
23081,2007-06-16,2007,6,16,1,167
23082,2007-06-17,2007,6,17,1,168
23083,2007-06-18,2007,6,18,1,169
23084,2007-06-19,2007,6,19,1,170
23085,2007-06-20,2007,6,20,1,171
23086,2007-06-21,2007,6,21,1,172
23087,2007-06-22,2007,6,22,1,173
23088,2007-06-23,2007,6,23,1,174
23089,2007-06-24,2007,6,24,1,175
23090,2007-06-25,2007,6,25,1,176
23091,2007-06-26,2007,6,26,1,177
23092,2007-06-27,2007,6,27,1,178
23093,2007-06-28,2007,6,28,1,179
23094,2007-06-29,2007,6,29,1,180
23095,2007-06-30,2007,6,30,1,181
23096,2007-07-01,2007,7,1,1,182
23097,2007-07-02,2007,7,2,1,183
23098,2007-07-03,2007,7,3,1,184
23099,2007-07-04,2007,7,4,1,185
23100,2007-07-05,2007,7,5,1,186
23101,2007-07-06,2007,7,6,1,187
23102,2007-07-07,2007,7,7,1,188
23103,2007-07-08,2007,7,8,1,189
23104,2007-07-09,2007,7,9,1,190
23105,2007-07-10,2007,7,10,1,191
23106,2007-07-11,2007,7,11,1,192
23107,2007-07-12,2007,7,12,1,193
23108,2007-07-13,2007,7,13,1,194
23109,2007-07-14,2007,7,14,1,195
23110,2007-07-15,2007,7,15,1,196
23111,2007-07-16,2007,7,16,1,197
23112,2007-07-17,2007,7,17,1,198
23113,2007-07-18,2007,7,18,1,199
23114,2007-07-19,2007,7,19,1,200
23115,2007-07-20,2007,7,20,1,201
23116,2007-07-21,2007,7,21,1,202
23117,2007-07-22,2007,7,22,1,203
23118,2007-07-23,2007,7,23,1,204
23119,2007-07-24,2007,7,24,1,205
23120,2007-07-25,2007,7,25,1,206
23121,2007-07-26,2007,7,26,1,207
23122,2007-07-27,2007,7,27,1,208
23123,2007-07-28,2007,7,28,1,209
23124,2007-07-29,2007,7,29,1,210
23125,2007-07-30,2007,7,30,1,211
23126,2007-07-31,2007,7,31,1,212
23127,2007-08-01,2007,8,1,1,213
23128,2007-08-02,2007,8,2,1,214
23129,2007-08-03,2007,8,3,1,215
23130,2007-08-04,2007,8,4,1,216
23131,2007-08-05,2007,8,5,1,217
23132,2007-08-06,2007,8,6,1,218
23133,2007-08-07,2007,8,7,1,219
23134,2007-08-08,2007,8,8,1,220
23135,2007-08-09,2007,8,9,1,221
23136,2007-08-10,2007,8,10,1,222
23138,2007-08-12,2007,8,12,1,224
23139,2007-08-13,2007,8,13,1,225
23140,2007-08-14,2007,8,14,1,226
23141,2007-08-15,2007,8,15,1,227
23142,2007-08-16,2007,8,16,1,228
23143,2007-08-17,2007,8,17,1,229
23144,2007-08-18,2007,8,18,1,230
23145,2007-08-19,2007,8,19,1,231
23146,2007-08-20,2007,8,20,1,232
23147,2007-08-21,2007,8,21,1,233
23148,2007-08-22,2007,8,22,1,234
23149,2007-08-23,2007,8,23,1,235
23150,2007-08-24,2007,8,24,1,236
23151,2007-08-25,2007,8,25,1,237
23152,2007-08-26,2007,8,26,1,238
23153,2007-08-27,2007,8,27,1,239
23155,2007-08-29,2007,8,29,1,241
23156,2007-08-30,2007,8,30,1,242
23157,2007-08-31,2007,8,31,1,243
23158,2007-09-01,2007,9,1,1,244
23159,2007-09-02,2007,9,2,1,245
23160,2007-09-03,2007,9,3,1,246
23161,2007-09-04,2007,9,4,1,247
23162,2007-09-05,2007,9,5,1,248
23163,2007-09-06,2007,9,6,1,249
23164,2007-09-07,2007,9,7,1,250
23165,2007-09-08,2007,9,8,1,251
23166,2007-09-09,2007,9,9,1,252
23167,2007-09-10,2007,9,10,1,253
23168,2007-09-11,2007,9,11,1,254
23169,2007-09-12,2007,9,12,1,255
23170,2007-09-13,2007,9,13,1,256
23171,2007-09-14,2007,9,14,1,257
23172,2007-09-15,2007,9,15,1,258
